MarketId,Country,Admin 1,Admin 2,Market Name,Latitude,Longitude,Population
3666,Ethiopia,Afar,ZONE3,Awash arba,9.1307,40.1647,13173
7548,Ethiopia,Tigray,C. TIGRAY,Axum,14.1221,38.7322,88891
462,Ethiopia,Somali,JIJIGA,Babile,9.2256,42.6,18377
482,Ethiopia,Amhara,Administrative unit not available,Baher Dar,11.6,37.3833,383532
469,Ethiopia,Amhara,OROMIYA,Bati,11.1833,40.0167,42961
463,Ethiopia,Oromia,E. HARERGE,Beddenno,9.1167,41.6167,51796
470,Ethiopia,Oromia,W. HARERGE,Bedessa,8.9,40.7833,76563
9866,Ethiopia,Somali,SHINILE,Biki,9.529,41.1958,26107
6166,Ethiopia,Amhara,S. WELLO,Bistima,11.3407,39.7717,46707
3080,Ethiopia,Amhara,E. GOJAM,Bitchena,10.4478,38.2027,62250
503,Ethiopia,Amhara,W. GOJAM,Bure,10.7,37.0667,60932
4630,Ethiopia,Somali,AFDER,Charati,5.3397,41.8825,21630
3672,Ethiopia,Afar,ZONE1,Chifra,11.6016,40.016,26306
3077,Ethiopia,Oromia,W. HARERGE,Chiro,9.0833,40.8667,119666
3669,Ethiopia,Afar,ZONE5,Dalifagi,10.625,40.307,18046
3664,Ethiopia,SNNPR,SELTI,Dalocha,7.7901,38.2455,45451
510,Ethiopia,Amhara,N. GONDER,Debark,13.1581,37.9003,55868
504,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.6833,39.5333,109092
502,Ethiopia,Amhara,E. GOJAM,Debre Markos,10.3336,37.7299,114939
464,Ethiopia,Oromia,E. HARERGE,Deder,9.3167,41.4167,69525
3061,Ethiopia,Amhara,E. GOJAM,Dejen,10.168,38.1448,40050
3649,Ethiopia,Somali,LIBEN,Dekasuftu,5.1984,40.0198,7794
471,Ethiopia,Oromia,BALE,Delo,7.25,40.4667,22753
514,Ethiopia,Oromia,GUJI,Derashe,5.6667,39.4333,2707
484,Ethiopia,Amhara,S. WELLO,Dessie,11.1333,39.6333,257372
3659,Ethiopia,SNNPR,GEDEO,Dila,6.4124,38.312,204868
472,Ethiopia,Dire Dawa,DIRE DAWA,Diredawa,9.5931,41.8661,326918
3108,Ethiopia,Somali,LIBEN,Dolo Ado,4.4167,41.4167,631
492,Ethiopia,Amhara,S. GONDER,Ebinat,12.1333,38.05,26933
4108,Ethiopia,SNNPR,GURAGE,Enseno,8.0666,38.4666,58598
8347,Ethiopia,Somali,SHINILE,Erer,9.5547,41.3834,44823
3063,Ethiopia,Oromia,ARSI,Eteya,8.1289,39.2314,52956
10521,Ethiopia,Oromia,E. HARERGE,Fedis,8.8333,42,1844
3655,Ethiopia,Somali,LIBEN,Filtu,5.1127,40.6543,23003
7814,Ethiopia,Amhara,N. WELLO,Flakit,11.6667,38.8,27556
506,Ethiopia,Gambela,ZONE 1,Gambela,8.25,34.5833,93148
473,Ethiopia,SNNPR,GAMO GOFA,Gamo Gofa,6.6167,37.15,11391
3671,Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,11.1591,36.3438,17791
3663,Ethiopia,Oromia,BALE,Ginnir,7.1259,40.7175,38060
3667,Ethiopia,Oromia,E. HARERGE,Girawa,9.1322,41.8359,65759
460,Ethiopia,Somali,GODE,Gode,6.0225,43.1303,3631
3652,Ethiopia,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.0041,38.2454,37073
485,Ethiopia,Amhara,N. GONDER,Gonder,12.6,37.4667,257958
515,Ethiopia,Oromia,BALE,Gordamole,6.108,40.7552,527
3647,Ethiopia,Afar,ZONE4,Gubiya/yalo,12.3658,39.8824,13034
3075,Ethiopia,Harari,HARAR/HUNDENE,Harar,9.3139,42.1181,174202
3064,Ethiopia,Amhara,S. WELLO,Harbu,10.9225,39.7841,28973
3076,Ethiopia,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,95556
516,Ethiopia,SNNPR,SIDAMA,Hawassa,7.05,38.4667,267313
509,Ethiopia,Tigray,E. TIGRAY,Hawzien,14.0333,39.45,20050
474,Ethiopia,SNNPR,HADIYA,Hossana,7.5833,37.8833,114020
505,Ethiopia,Tigray,W. TIGRAY,Humera,14.2906,36.6081,33495
3069,Ethiopia,Amhara,W. GOJAM,Jiga,10.678,37.3754,29581
461,Ethiopia,Somali,JIJIGA,Jijiga,9.3333,42.8167,208177
486,Ethiopia,Oromia,JIMMA,Jimma,7.6667,36.8333,240537
3661,Ethiopia,SNNPR,SOUTH OMO,Jinka,5.7878,36.5673,53319
493,Ethiopia,SNNPR,KONSO SW,Karati,5.25,37.4833,4345
3662,Ethiopia,Somali,KORAHE,Kebri Dehar,6.7372,44.2797,52085
5064,Ethiopia,B. Gumuz,KAMASHI,Kemashi,9.4847,35.9141,895
3065,Ethiopia,Amhara,OROMIYA,Kemise,10.7196,39.873,69124
494,Ethiopia,Oromia,JIMMA,Kersa,7.6667,36.8333,240537
3656,Ethiopia,SNNPR,SOUTH OMO,Key Afer,5.5198,36.7304,5716
475,Ethiopia,Amhara,N. WELLO,Kobo,12.15,39.6333,70091
459,Ethiopia,Tigray,S. TIGRAY,Korem,12.5058,39.5228,53235
3651,Ethiopia,Gambela,ZONE 3,Kowerneng/Korgang,8.3267,33.9534,25668
10277,Ethiopia,Oromia,E. HARERGE,Kurfa Chelle,9.212,41.8466,38017
7569,Ethiopia,Tigray,S. TIGRAY,Maichow,12.7829,39.5446,65108
3066,Ethiopia,Amhara,S. WELLO,Masha,11.23,39.0633,18821
3653,Ethiopia,Tigray,NW. TIGRAY,May Tsemre,13.5609,38.1301,16676
3665,Ethiopia,Oromia,W. HARERGE,Mechara,8.6012,40.3243,32049
3673,Ethiopia,Tigray,S. TIGRAY,Mehoni,12.8037,39.6462,33695
487,Ethiopia,Tigray,MEKELE,Mekele,13.4967,39.4753,141083
3067,Ethiopia,Amhara,N. WELLO,Mersa,11.6663,39.6576,43741
495,Ethiopia,Oromia,ARSI,Merti,8.4865,39.8314,26570
517,Ethiopia,Gambela,GODERE,Meti,7.2333,35.3167,45697
496,Ethiopia,Amhara,E. GOJAM,Mota,11.0833,37.8667,47242
3654,Ethiopia,Oromia,BORENA,Moyale,3.535,39.0404,24751
512,Ethiopia,Oromia,E. SHEWA,Nazareth,8.55,39.2667,427912
7813,Ethiopia,Amhara,S. GONDER,Nefas Mewcha,11.7333,38.4667,44095
3660,Ethiopia,Oromia,GUJI,Negele,5.3384,39.5688,71450
499,Ethiopia,Oromia,E. WELLEGA,Nekempt,9.0833,36.55,151993
3078,Ethiopia,Gambela,ZONE 2,Punido,7.7495,34.4268,171
3674,Ethiopia,Tigray,MEKELE,Quiha,13.5024,39.4803,143532
483,Ethiopia,Oromia,BALE,Robe,7.1333,40,110957
465,Ethiopia,Amhara,N. WELLO,Robit,12.0167,39.6333,18788
3648,Ethiopia,SNNPR,GAMO GOFA,Sawla,6.3008,36.8785,57861
3068,Ethiopia,Amhara,S. WELLO,Segno Gebeya,11.102,39.6272,203671
497,Ethiopia,Amhara,W. HAMRA,Sekota,12.6306,39.0347,29686
9129,Ethiopia,Afar,ZONE2,Shahigubi,13.6897,39.8897,17536
10520,Ethiopia,Oromia,E. SHEWA,Shalla,7.3615,38.4473,28627
488,Ethiopia,Oromia,E. SHEWA,Shashemene,7.1833,38.5833,289432
3675,Ethiopia,Tigray,NW. TIGRAY,Sheraro,14.4,37.9333,6690
3668,Ethiopia,B. Gumuz,ASOSA,Sherkole,10.5981,34.8713,717
3070,Ethiopia,Amhara,N. WELLO,Shewa Robit,12.0167,39.6333,18788
3107,Ethiopia,Tigray,NW. TIGRAY,Shire,14.1,38.2833,99595
856,Ethiopia,Tigray,S. TIGRAY,Sik'ela,13.0887,39.0099,6805
476,Ethiopia,SNNPR,WELAYITA,Sodo,6.85,37.75,164748
498,Ethiopia,SNNPR,SOUTH OMO,Turmi,4.9667,36.4833,6101
477,Ethiopia,Tigray,C. TIGRAY,Wekro,14.1067,38.5403,29359
6706,Ethiopia,Afar,ZONE3,Werer,9.6667,40.3333,1673
468,Ethiopia,Oromia,E. SHEWA,Wolenchiti,8.6667,39.4333,35493
500,Ethiopia,Oromia,S.W. SHEWA,Woliso,8.5333,37.9833,98057
478,Ethiopia,SNNPR,GEDEO,Wonago,6.3167,38.2667,131603
7574,Ethiopia,Tigray,E. TIGRAY,Wukro,13.7907,39.6011,66697
479,Ethiopia,Oromia,BORENA,Yabelo,4.8833,38.0833,24938
501,Ethiopia,Oromia,E. SHEWA,Ziway,7.9333,38.7167,87124
6707,Fiji,Western,Ba,Ba,-17.5396,177.6857,20471
6708,Fiji,Northern,Macuata,Labasa,-16.4291,179.3774,21937
6709,Fiji,Western,Ba,Lautoka,-17.6042,177.4542,59529
6710,Fiji,Western,Ba,Nadi,-17.8036,177.4164,22073
6711,Fiji,Central,Tailevu,Nausori,-18.0295,178.5298,49516
6712,Fiji,Western,Ra,Rakiraki,-17.3788,178.1549,6467
6713,Fiji,Northern,Cakaudrove,Savusavu,-16.7792,179.3351,4535
6714,Fiji,Western,Nadroga,Sigatoka,-18.1395,177.5073,9462
6715,Fiji,Central,Rewa,Suva,-18.136,178.4246,76345
6716,Fiji,Western,Ba,Tavua,-17.442,177.8656,5254
2591,Gabon,Estuaire,Libreville,Libreville,0.391,9.454,229876
277,Gambia,Kanifing Municipal Council,Kombo Saint Mary,Bakau,13.4781,-16.6819,261642
278,Gambia,Kanifing Municipal Council,Banjul,Banjul,13.4531,-16.5775,31437
279,Gambia,Central River,Sami,Bansang,13.4333,-14.65,18017
280,Gambia,Upper River,Wuli,Basse Santa su,13.3167,-14.2167,49143
281,Gambia,West Coast,Kombo Central,Brikama,13.2675,-16.6461,153239
916,Gambia,Central River,Fulladu West,Brikamaba,13.5333,-14.9333,23134
282,Gambia,North Bank,Lower Niumi,Essau / Barra,13.4828,-16.5456,42815
283,Gambia,North Bank,Upper Baddibu,Farafenni,13.5667,-15.6,30115
3737,Gambia,North Bank,Lower Niumi,Fass Njaga Choi,13.5645,-16.4276,12894
3736,Gambia,Upper River,Kantora,Fatoto,13.4012,-13.891,11600
1355,Gambia,West Coast,Kombo South,Gunjur,13.1817,-16.7583,31811
1356,Gambia,Central River,Niamina East,Jarreng,13.6167,-15.1833,8613
1514,Gambia,West Coast,Foni Jarrol,Kalagi,13.24,-15.83,7163
284,Gambia,Central River,Lower Saloum,Kaur Wharf Town,13.7,-15.3167,9262
286,Gambia,North Bank,Central Baddibu,Ker Pate Kore,13.5855,-15.9707,8693
285,Gambia,North Bank,Lower Baddibu,Kerewan,13.4894,-16.0911,9198
287,Gambia,Central River,Niani,Kuntaur,13.65,-14.8667,10561
288,Gambia,Lower River,Kiang Central,Kwinella Nya Kunda,13.4,-15.8,4235
289,Gambia,North Bank,Upper Niumi,Lamin,13.3522,-16.4339,5217
290,Gambia,Kanifing Municipal Council,Kombo Saint Mary,Latri kunda,13.4486,-16.6853,495297
919,Gambia,North Bank,Lower Niumi,Ndugu Kebbeh,13.5403,-16.3219,12511
918,Gambia,Upper River,Fulladu East,Sare Bojo,13.3167,-14.5333,7256
917,Gambia,Upper River,Sandu,Sare Ngai,13.5,-14.4333,4616
912,Gambia,Kanifing Municipal Council,Kombo Saint Mary,Serrekunda,13.4383,-16.6781,540278
913,Gambia,West Coast,Foni Bintang Karenai,Sibanor,13.2081,-16.1964,9596
914,Gambia,Lower River,Jarra West,Soma,13.4333,-15.5333,24647
920,Gambia,Central River,Niani,Wassu,13.6833,-14.8833,11515
915,Gambia,Central River,Niamina East,Wellingara,13.6333,-15.0333,10908
2007,Gaza,Gaza Strip,Gaza,Gaza,31.5061,34.4627,888888
2006,Gaza,Gaza Strip,North Gaza,Gaza North,31.5351,34.4836,880746
8215,Gaza,Gaza Strip,Kan Younis,Gaza Strip,31.3461,34.3257,320206
2010,Gaza,Gaza Strip,Rafah,Rafah,31.2702,34.2562,226273
301,Georgia,Tbilisi,Tbilissi,Tbilisi,41.7151,44.8271,682695
209,Ghana,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.2167,1021658
1711,Ghana,BRONG AHAFO,TAIN,Badu,7.692,-2.23,12186
1712,Ghana,NORTHERN,KPANDAI,Banda,8.3153,-0.1317,11602
1713,Ghana,UPPER EAST,BAWKU MUNICIPAL,Bawku,11.0541,-0.2385,53973
1714,Ghana,NORTHERN,NANUMBA NORTH,Bimbilla,8.8497,0.063,37326
221,Ghana,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.7856,-0.8514,83415
1715,Ghana,UPPER EAST,BONGO,Bongo,10.909,-0.808,26378
1717,Ghana,NORTHERN,BUNKPURUGU YONYO,Bunkprugu,10.5127,0.098,29988
213,Ghana,CENTRAL,CAPE COAST METRO,Cape Coast,5.1057,-1.2413,146472
1718,Ghana,VOLTA,KRACHI EAST,Dambai,8.0601,0.1846,23942
223,Ghana,ASHANTI,EJURA SEKYE DUMASE,Ejura,7.3833,-1.3667,21542
1719,Ghana,UPPER EAST,BUILSA SOUTH,Fumbisi,10.4511,-1.306,7094
1720,Ghana,UPPER EAST,GARU TEMPANE,Garu,10.8536,-0.1799,34981
1721,Ghana,NORTHERN,GUSHIEGU,Gushegu,9.9213,-0.2174,17394
219,Ghana,VOLTA,HO MUNICIPAL,Ho,6.6,0.4667,181954
2802,Ghana,VOLTA,HOHOE MUNICIPAL,Hohoe,7.1518,0.4736,123062
1722,Ghana,UPPER WEST,JIRAPA,Jirapa,10.5238,-2.7034,24450
1723,Ghana,VOLTA,KADJEBI,Kadjebi,7.5299,0.4738,16084
1724,Ghana,BRONG AHAFO,SENE EAST,Kajeji,7.784,-0.229,7045
1725,Ghana,VOLTA,KRACHI WEST,Kete Krachi,7.8014,-0.0513,21446
1726,Ghana,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.0593,-1.7296,44939
212,Ghana,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.0833,-0.25,181758
1727,Ghana,NORTHERN,KPANDAI,Kpandai,8.4705,-0.0117,18013
1728,Ghana,VOLTA,NKWANTA SOUTH,Kpassa,8.4654,0.3592,8270
215,Ghana,ASHANTI,KMA,Kumasi,6.6833,-1.6167,1453802
1729,Ghana,UPPER WEST,LAWRA,Lawra,10.6459,-2.8827,17413
214,Ghana,CENTRAL,MFANTSIMAN,Mankessim,5.2667,-1.0167,60288
1730,Ghana,UPPER WEST,NADOWLI-KALEO,Nadowli,10.3669,-2.6636,9213
1731,Ghana,NORTHERN,MAMPRUSI EAST,Nalerigu,10.5238,-0.3701,24916
1732,Ghana,UPPER EAST,KASENA NANKANA EAST,Navrongo,10.894,-1.0921,44056
1733,Ghana,VOLTA,NKWANTA SOUTH,Nkwanta,8.2603,0.5221,26932
216,Ghana,ASHANTI,OBUASI MUNICIPAL,Obuasi,6.2,-1.6667,132351
1734,Ghana,NORTHERN,SABOBA,Saboba,9.7064,0.3137,11331
211,Ghana,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.9333,-1.7,200497
217,Ghana,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.3333,-2.3333,94936
220,Ghana,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.8333,191637
218,Ghana,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.5833,-1.9333,94258
210,Ghana,GREATER ACCRA,TEMA METROPOLIS,Tema,5.6167,-0.0167,112195
1736,Ghana,UPPER WEST,SISSALA EAST,Tumu,10.8783,-1.9833,15778
222,Ghana,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.4833,48131
1737,Ghana,UPPER WEST,WA WEST,Wichau,9.826,-2.6804,4185
1738,Ghana,BRONG AHAFO,PRU,Yeji,8.2167,-0.65,36467
1739,Ghana,NORTHERN,YENDI MUNICIPAL,Yendi,9.445,-0.0093,62241
1740,Ghana,NORTHERN,ZABZUGU,Zabzugu,9.295,0.3701,24370
6876,Guatemala,Guatemala,Villa Nueva,Central de mayoreo CENMA,14.5649,-90.5621,612861
1145,Guatemala,Guatemala,Guatemala,La Terminal,14.6173,-90.5221,467184
6877,Guatemala,Guatemala,Guatemala,Mercado La Placita,14.6295,-90.5163,489727
2050,Guinea,Nzerekore,Beyla,Beyla,8.6884,-8.6436,31834
1639,Guinea,Boke,Boke,Boke,10.9333,-14.3,62289
356,Guinea,Kindia,Conakry,Conakry-Concasseur,9.5833,-13.65,418731
1571,Guinea,Kindia,Conakry,Conakry-Madina,9.5432,-13.6634,121815
2572,Guinea,Kindia,Conakry,Conakry-Niger,9.509,-13.712,13260
354,Guinea,Kindia,Conakry,Conakry-Yéguéma,9.5667,-13.6333,453900
355,Guinea,Kindia,Conakry,Conakry-Yimbaya,9.5861,-13.5956,701806
357,Guinea,Kankan,Kankan,Dibida (Kankan),10.3833,-9.3,231155
1769,Guinea,Faranah,Faranah,Faranah,10.0451,-10.7492,94289
358,Guinea,Nzerekore,Nzerekore,Grand marché (Nzerekore),7.7472,-8.8239,259328
2052,Guinea,Nzerekore,Gueckedou,Gueckedou,8.5667,-10.1333,63455
1767,Guinea,Kindia,Kindia,Kindia,10.0407,-12.863,182554
1770,Guinea,Faranah,Kissidougou,Kissidougou,9.1915,-10.1143,116520
1574,Guinea,Boke,Koundara,Koundara,12.4833,-13.3,32033
2049,Guinea,Nzerekore,Lola,Lola,7.8022,-8.5337,35304
2051,Guinea,Nzerekore,Macenta,Macenta,8.5383,-9.4728,71831
1768,Guinea,Mamou,Mamou,Mamou,10.3727,-12.087,86830
1573,Guinea,Labe,Labe,Marché central (Labé),11.3218,-12.2902,177686
1771,Guinea,Boke,Boke,Tanène,11.0128,-14.241,5340
4568,Guinea-Bissau,Bafata,Bambadinca,Bambadinca,12.0237,-14.8604,10632
4597,Guinea-Bissau,Tombali,Bedanda,Bedanda,11.2809,-15.1196,5545
4576,Guinea-Bissau,Cacheu,Bigene,Bigene,12.4399,-15.5372,7123
4599,Guinea-Bissau,Sector Autonomo De Bissau,Sector Autonomo De Bissau,Bissau-Bairro Militar,11.8703,-15.6191,509565
227,Guinea-Bissau,Sector Autonomo De Bissau,Sector Autonomo De Bissau,Bissau-Bandim,11.85,-15.6,402963
4584,Guinea-Bissau,Sector Autonomo De Bissau,Sector Autonomo De Bissau,Bissau-Caracol,11.8531,-15.5998,424505
4567,Guinea-Bissau,Sector Autonomo De Bissau,Sector Autonomo De Bissau,Bissau-Pefine,11.8678,-15.5944,475356
4566,Guinea-Bissau,Biombo,Safim,Bissau-Plack,11.8812,-15.645,325768
3101,Guinea-Bissau,Oio,Bissora,Bissora,12.2232,-15.4499,19850
4583,Guinea-Bissau,Gabu,Boe,Boe,11.8401,-13.9334,1270
3106,Guinea-Bissau,Bolama,Bolama,Bolama,11.5779,-15.4821,7224
4587,Guinea-Bissau,Bolama,Bubaque,Bubaque,11.2996,-15.8271,4688
4571,Guinea-Bissau,Cacheu,Bula,Bula,12.1084,-15.7115,12204
3105,Guinea-Bissau,Cacheu,Cacheu,Cacheu,12.2775,-16.1649,4870
4573,Guinea-Bissau,Tombali,Cacine,Cacine,11.1287,-15.0205,2024
4570,Guinea-Bissau,Cacheu,Caio,Caio,11.9306,-16.2011,3400
4572,Guinea-Bissau,Cacheu,Canchungo,Canchungo,12.0657,-16.0291,19812
4575,Guinea-Bissau,Bolama,Caravela,Caravela,11.4924,-16.3029,393
3099,Guinea-Bissau,Tombali,Catio,Catio,11.2827,-15.2551,9767
4588,Guinea-Bissau,Gabu,Sonaco,Contuboel,12.3768,-14.56,6542
4592,Guinea-Bissau,Bafata,Galomaro,Cosse,11.9533,-14.6388,2634
3100,Guinea-Bissau,Quinara,Buba,Cruzamento,11.5964,-14.9797,10539
4594,Guinea-Bissau,Quinara,Empada,Empada,11.5423,-15.225,5600
4579,Guinea-Bissau,Oio,Farim,Farim,12.4815,-15.2212,14386
4581,Guinea-Bissau,Quinara,Fulacunda,Fulacunda,11.775,-15.1718,2595
3104,Guinea-Bissau,Gabu,Gabu,Gabu,12.2766,-14.2212,61614
4577,Guinea-Bissau,Bafata,Gamamudo,Gamamudo,12.2716,-14.7259,4381
1922,Guinea-Bissau,Bafata,Bafata,Kirintim,12.1791,-14.6479,47980
4580,Guinea-Bissau,Tombali,Komo,Komo,11.1905,-15.3309,4916
4578,Guinea-Bissau,Oio,Mansaba,Mansaba,12.2936,-15.1706,9990
4595,Guinea-Bissau,Oio,Mansoa,Mansoa,12.0678,-15.3184,10967
4589,Guinea-Bissau,Sector Autonomo De Bissau,Sector Autonomo De Bissau,Mercado Central-Bissau-Velho,11.8592,-15.5824,348337
4598,Guinea-Bissau,Oio,Nhacra,Nhacra,11.9594,-15.5385,3969
1923,Guinea-Bissau,Bafata,Bafata,Nhambane,12.1718,-14.6517,47982
4593,Guinea-Bissau,Gabu,Pirada,Pirada,12.6666,-14.1547,3642
4591,Guinea-Bissau,Gabu,Pitche,Pitche,12.3263,-13.9539,8594
4585,Guinea-Bissau,Biombo,Prabis,Prabis,11.801,-15.7411,24367
4569,Guinea-Bissau,Tombali,Quebo,Quebo,11.5371,-14.7667,6990
3102,Guinea-Bissau,Biombo,Quinhamel,Quinhamel,11.8861,-15.8646,12727
4590,Guinea-Bissau,Biombo,Safim,Safim,11.9541,-15.6488,10874
4596,Guinea-Bissau,Cacheu,Sao Domingos,Sao Domingos,12.4053,-16.199,8329
4574,Guinea-Bissau,Gabu,Sonaco,Sonaco,12.3961,-14.4839,6185
4586,Guinea-Bissau,Quinara,Tite,Tite,11.7795,-15.4001,3609
4582,Guinea-Bissau,Bolama,Uno,Uno,11.2457,-16.1717,3069
4600,Guinea-Bissau,Bafata,Xitole,Xitole,11.7336,-14.8112,3036
107,Haiti,North,Cap-Haitien,Cap-Haitien,19.7578,-72.2042,244987
102,Haiti,South,Les Cayes,Cayes,18.2,-73.75,98123
103,Haiti,Artibonite,Gonaives,Gonaives,19.45,-72.6833,291303
104,Haiti,Centre,Hinche,Hinche,19.15,-72.0167,90756
105,Haiti,South-East,Jacmel,Jacmel,18.2342,-72.5347,93598
106,Haiti,Grande'Anse,Jeremie,Jeremie,18.6167,-74.0833,29337
6014,Haiti,Grande'Anse,Jeremie,Marche de Jeremie,18.6481,-74.113,44863
6023,Haiti,Grande'Anse,Jeremie,Marche de Leon,18.5453,-74.1107,14830
108,Haiti,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.7333,97202
109,Haiti,West,Port-au-Prince,Port-au-Prince,18.5392,-72.335,1442823
110,Haiti,North-West,Port-de-Paix,Port-de-Paix,19.9391,-72.8319,146594
2601,Honduras,Cortes,San Pedro Sula,San Pedro Sula,15.5,-88.033,373919
2608,Honduras,Francisco Morazan,Distrito Central,Tegucigalpa,14.1028,-87.2104,592310
4648,India,Telangana,Adilabad,Adilabad,19.6653,78.5334,258802
921,India,Tripura,West Tripura,Agartala,23.8364,91.275,304492
922,India,Uttar Pradesh,Agra,Agra,27.1833,78.0167,840105
923,India,Gujarat,Ahmadabad,Ahmedabad,23.0333,72.6167,2536002
924,India,Mizoram,Aizawl,Aizawl,23.72,92.71,161816
6011,India,Rajasthan,Ajmer,Ajmer,26.463,74.6385,288760
6009,India,Uttar Pradesh,Aligarh,Aligarh,27.8814,78.0691,867700
4649,India,Uttar Pradesh,Kaushambi,Allahabad,25.4477,81.8529,1026209
4650,India,Chhattisgarh,Surguja,Ambikapur,23.1238,83.1978,163710
925,India,Punjab,Amritsar,Amritsar,31.6331,74.8656,604839
5909,India,Bihar,Araria,Araria,26.134,87.4657,128588
6080,India,Uttar Pradesh,Faizabad,Ayodhya,26.7931,82.1999,424260
5074,India,Orissa,Bolangir,Balangir,20.7038,83.4901,133119
4651,India,Orissa,Baleshwar,Balasore,21.4928,86.914,192094
6007,India,Uttar Pradesh,Bareilly,Bareilly,28.3592,79.4291,1188226
5073,India,Orissa,Mayurbhanj,Baripada,21.932,86.7302,116899
973,India,Punjab,Bathinda,Bathinda,30.2,74.95,177307
5679,India,Karnataka,Belgaum,Belagavi,15.8567,74.5074,215305
5682,India,Karnataka,Tumkur,Bellary,13.1396,76.9214,15676
926,India,Karnataka,Bangalore Urban,Bengaluru,12.9623,77.5769,3716676
5678,India,Karnataka,Bangalore Urban,Bengaluru (east range),12.9913,77.7102,168852
4652,India,Orissa,Ganjam,Berhampur,19.3149,84.7943,358662
927,India,Bihar,Banka,Bhagalpur,24.8833,86.9167,73997
5899,India,Rajasthan,Bharatpur,Bharatpur,27.2156,77.503,249248
928,India,Madhya Pradesh,Bhopal,Bhopal,23.2667,77.4,921321
929,India,Orissa,Khordha,Bhubaneshwar,20.2333,85.8333,262398
4653,India,Gujarat,Kachchh,Bhuj,23.2446,69.6667,46906
4749,India,Bihar,Gaya,Bihar_Gaya,24.7928,85,557872
5900,India,Rajasthan,Bikaner,Bikaner,28.0154,73.3156,427507
4654,India,Chhattisgarh,Bilaspur,Bilaspur,22.0799,82.1409,473615
5898,India,Himachal Pradesh,Bilaspur,Bilaspur-hp,31.3379,76.7613,49991
6163,India,Gujarat,Vadodara,Bodeli,22.2736,73.7151,66686
5675,India,Jharkhand,Bokaro,Bokaro,23.6676,86.151,481901
6105,India,Himachal Pradesh,Chamba,Chamba,32.5536,76.126,94252
930,India,Chandigarh,Chandigarh,Chandigarh,30.7343,76.7933,674147
931,India,Tamil Nadu,Chennai,Chennai,13.0833,80.2833,1338180
4655,India,Tamil Nadu,Coimbatore,Coimbatore,11.0179,76.9561,630681
4656,India,Tamil Nadu,Cuddalore,Cuddalore,11.7483,79.7717,183159
932,India,Orissa,Cuttack,Cuttack,20.5,85.8333,250221
6161,India,Chhattisgarh,Dantewada,Dantewada,18.8894,81.3503,34076
4657,India,Bihar,Darbhanga,Darbhanga,26.1545,85.8919,395634
933,India,Uttarakhand,Dehra Dun,Dehradun,30.3214,78.0319,717474
934,India,Delhi,Delhi,Delhi,28.6667,77.2167,2067052
6164,India,Jharkhand,Dhanbad,Dhanbad,23.7966,86.431,454027
4658,India,Himachal Pradesh,Kangra,Dharamshala,32.2192,76.3233,67167
4659,India,Tamil Nadu,Dharmapuri,Dharmapuri,12.1236,78.1579,259025
935,India,Karnataka,Dharwad,Dharwad,15.4667,75.0167,207714
5683,India,Karnataka,Davanagere,Dhavanagere,14.4649,75.9219,255347
936,India,Nagaland,Dimapur,Dimapur,25.9,93.7333,197076
937,India,Tamil Nadu,Dindigul,Dindigul,10.35,77.95,181205
4660,India,Chhattisgarh,Durg,Durg,21.202,81.2915,301283
9640,India,Orissa,Dhenkanal,East Zone,20.6749,85.8566,1
938,India,Kerala,Ernakulam,Ernakulam,9.9833,76.2833,432859
4661,India,Sikkim,East,Gangtok,27.3325,88.614,25896
4662,India,Uttar Pradesh,Gorakhpur,Gorakhpur,26.7626,83.372,734545
5673,India,Jharkhand,Gumla,Gumla,23.0422,84.5415,62027
1779,India,Haryana,Gurgaon,Gurgaon,28.4595,77.0266,722954
939,India,Assam,Kamrup,Guwahati,26.1833,91.7333,295166
1780,India,Madhya Pradesh,Gwalior,Gwalior,26.2183,78.1828,938170
4663,India,Uttarakhand,Naini Tal,Haldwani,29.2186,79.5131,284606
4664,India,Uttarakhand,Haridwar,Haridwar,29.9468,78.1641,241613
940,India,Haryana,Hisar,Hisar,29.1667,75.7167,147296
5070,India,Madhya Pradesh,Hoshangabad,Hoshangabad,22.751,77.7198,82143
941,India,Telangana,Hyderabad,Hyderabad,17.3753,78.4744,1520337
4665,India,Manipur,West Imphal,Imphal,24.8166,93.9359,262577
942,India,Madhya Pradesh,Indore,Indore,22.7167,75.8333,1136751
1785,India,Madhya Pradesh,Jabalpur,Jabalpur,23.1815,79.9864,377051
4666,India,Telangana,Mahbubnagar,Jadcherla,16.7636,78.1445,118073
